issue_type,root_cause_class,root_cause_id,severity,year,month,plant_name,camd_facility_id,camd_unit_id,eia_plant_id,eia_generator_id,eia_boiler_id,mapping_cardinality,match_method,match_type,source_a,value_a,source_b,value_b,difference,ratio,reason_flagged,agent_interpretation,confidence,recommended_action,needs_manual_review
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,5.0,Hermiston Power Plant,,,55328,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,5.0,Port Westward,,,56227,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,6.0,Boardman,,,6106,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,6.0,Coyote Springs,,,7931,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,6.0,Beaver,,,8073,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,6.0,Hermiston,,,54761,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,6.0,Klamath Cogeneration Project,,,55103,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,6.0,Hermiston Power Plant,,,55328,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,6.0,Port Westward,,,56227,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,7.0,Boardman,,,6106,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,7.0,Coyote Springs,,,7931,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,7.0,Beaver,,,8073,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,7.0,Hermiston,,,54761,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,7.0,Klamath Cogeneration Project,,,55103,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,7.0,Hermiston Power Plant,,,55328,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,7.0,Port Westward,,,56227,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,8.0,Boardman,,,6106,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,8.0,Coyote Springs,,,7931,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,8.0,Beaver,,,8073,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,8.0,Hermiston,,,54761,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,8.0,Klamath Cogeneration Project,,,55103,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,8.0,Hermiston Power Plant,,,55328,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,8.0,Port Westward,,,56227,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,9.0,Boardman,,,6106,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,9.0,Coyote Springs,,,7931,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
cooling_schedule8_units_not_comparable,coverage_limitation,sched8_2011_2012_flow_rate_units,low,2011,9.0,Beaver,,,8073,,,,,,EIA-923 Schedule 8 native rates,2011-2012 Schedule 8 flow rates are not converted; units are not defensibly the same as 2013+ gpm / million-gallon volumes,standardized million-gallon cooling product,water_m3 left missing,,,2011-2012 Schedule 8 flow-rate units are not converted,Documented coverage limitation. Native rates are retained; m3 was not invented.,high,Keep water m3 missing. Do not apply an unreviewed cfs/gpm conversion.,False
